Scheme_Code,cagr_1yr,cagr_3yr,cagr_5yr,vol_1yr,sharpe_1yr,sortino_1yr,max_drawdown,recovery_time,momentum_6m,consistency_1y,tracking_error_1y,nav_recency,record_count
118487,0.02866268573809183,0.03828902019202762,0.024210961027361533,0.04278972985403811,-0.8492064424304605,-0.9127720759623377,-0.05522901186647443,109.0,-0.007678787683931931,0.06326304106548279,0.10947524391093137,1,3080
118488,0.06250547504990944,0.07176690609324887,0.047731302599965275,0.07570383426718681,-0.032951104448507317,-0.04408588169179591,-0.10920512000265882,,0.002261557865437469,0.03333333333333333,0.10191580046299692,1,2082
118489,0.129537580960988,0.13595195677596794,0.10358575069720422,0.07022406840802337,0.9190236684380755,1.348571942817083,-0.07763925153829464,100.0,0.03360585879980049,0.2833333333333333,0.09541852789269109,1,3097
118490,0.005677259633384946,-0.035422180251241,-0.02290885233392459,0.04825046175614913,-1.2294750808069697,-1.5615602641152677,-0.21909814961861443,,-0.021973204134558944,0.005555555555555556,0.11412158510269331,1,3133
118491,0.06320534478308804,0.085414537167114,0.06429915926270802,0.04549393446485209,-0.03944823058332072,-0.0513607207784736,-0.032531911429936326,,0.008195855072141267,0.26555555555555554,0.11320500173418821,1,3136
118492,0.0005270447497764952,0.024838100515525374,0.011218046545312221,0.053507055112712545,-1.2049430699262238,-1.3282017073004946,-0.05861140354448658,121.0,-0.022266406352932755,0.04111111111111111,0.1187186103925446,1,3133
118493,0.00996022805646235,0.07694800939489554,0.07987328544886174,0.15678099309048166,-0.3510615085323068,-0.38574881663631744,-0.24835405492574952,12.5,-0.10335390796015242,0.2372697724810401,0.10419743544523187,1,3193
118494,0.09943378629109922,0.1721218882829676,0.17358324998107744,0.1308225879615289,0.2632097929542962,0.38564811586907544,-0.17977551947399886,12.5,-0.023946497147041113,0.7973997833152763,0.06107915993305532,1,3193
118495,0.0,0.0,0.02425650288855752,,,,,,0.0,0.4431818181818182,,1313,2315
118496,0.0,0.0,0.02425766618017744,,,,,,0.0,0.4431818181818182,,1313,2315
118497,-0.006178411999039124,0.01628034181949145,0.00750630042184075,0.04525755763114475,-1.5727409017329848,-1.3913939003195779,-0.046750867408151923,,0.005597968641319451,0.13178294573643412,0.1371816010224004,1,3133
118498,0.056323919961081215,0.0682068447780031,0.05828620005169105,0.03132458700463321,-0.2769734853211476,-0.36637529544328373,-0.031631337879780556,,0.036506232275109074,0.32004429678848284,0.1326075909277497,1,3133
118505,0.014221078626072803,0.022482097563536918,0.012060585599805496,0.029970853498349326,-1.6942767871700384,-0.5301500843688586,-0.013556124053408539,,0.000553681556441532,0.16168327796234774,0.13572126783342106,1,3133
118506,0.07283290598459957,0.07562984030035125,0.06325394751036972,0.004963320053551868,1.5781585511484715,3.303155698902973,-0.0007754300550516507,,0.029642603802362277,0.3444075304540421,0.13187912299219579,1,3133
118507,-0.0005024135553147735,0.0042042775203410265,0.0019610404326009245,0.007378302604537713,-8.877707660706445,-9.765861988582904,-0.014610815697634824,,0.0005522519057621356,0.09745293466223699,0.1315331797262026,1,3475
